Block,Timestamp,Amount,From,To
7716590,2021-11-15T18:02:42+00:00,38198.96,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
7716565,2021-11-15T18:00:12+00:00,38200.0,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7698071,2021-11-14T11:09:42+00:00,1.0041999987,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
7697931,2021-11-14T10:55:42+00:00,37136.03165623,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
7697901,2021-11-14T10:52:42+00:00,37137.07165623,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7667310,2021-11-12T07:51:42+00:00,1.0041999987,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
7667160,2021-11-12T07:36:42+00:00,30025.75885215,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7667130,2021-11-12T07:33:42+00:00,30026.79885215,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7654482,2021-11-11T10:28:42+00:00,1.0041999987,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
7654332,2021-11-11T10:13:42+00:00,49998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
7654305,2021-11-11T10:11:00+00:00,49999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7628980,2021-11-09T15:12:42+00:00,1.0041999987,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
7628834,2021-11-09T14:57:42+00:00,29998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
7628813,2021-11-09T14:55:36+00:00,29999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7627978,2021-11-09T13:30:42+00:00,1.0042999987,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
7627830,2021-11-09T13:15:42+00:00,19998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
7627806,2021-11-09T13:13:18+00:00,19999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7625868,2021-11-09T09:56:42+00:00,1.0041999987,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
7625721,2021-11-09T09:41:48+00:00,44998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7625694,2021-11-09T09:39:06+00:00,44999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7617181,2021-11-08T19:14:54+00:00,1.0041999987,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
7617037,2021-11-08T18:59:54+00:00,28815.3786422,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
7617007,2021-11-08T18:56:54+00:00,28816.4186422,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7615474,2021-11-08T16:20:42+00:00,1.0042999987,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7615327,2021-11-08T16:05:42+00:00,21560.40043411,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
7615298,2021-11-08T16:02:49+00:00,21561.44043411,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7597824,2021-11-07T10:29:48+00:00,1.0041999987,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
7597674,2021-11-07T10:14:42+00:00,29998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
7597649,2021-11-07T10:12:12+00:00,29999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7568437,2021-11-05T08:59:42+00:00,1.0041999987,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
7568289,2021-11-05T08:44:42+00:00,69998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
7568267,2021-11-05T08:42:30+00:00,69999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7555008,2021-11-04T10:16:54+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
7554859,2021-11-04T10:01:54+00:00,29998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
7554831,2021-11-04T09:59:06+00:00,29999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7547156,2021-11-03T21:07:44+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
7547008,2021-11-03T20:52:48+00:00,49998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
7546985,2021-11-03T20:50:24+00:00,49999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7540035,2021-11-03T09:11:37+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7539737,2021-11-03T08:41:42+00:00,29998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
7539712,2021-11-03T08:39:12+00:00,29999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7528174,2021-11-02T13:20:42+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
7528027,2021-11-02T13:05:48+00:00,49998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
7527999,2021-11-02T13:03:00+00:00,49999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7519279,2021-11-01T22:24:42+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
7519130,2021-11-01T22:09:48+00:00,19862.28477416,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
7519098,2021-11-01T22:06:36+00:00,19863.32477416,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7516845,2021-11-01T18:19:48+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
7516701,2021-11-01T18:05:24+00:00,34988.41093088,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
7516666,2021-11-01T18:01:54+00:00,34989.45093088,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7482799,2021-10-30T09:05:42+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
7482650,2021-10-30T08:50:42+00:00,35296.62889452,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
7482627,2021-10-30T08:48:24+00:00,35297.66889452,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7454204,2021-10-28T09:00:42+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
7454054,2021-10-28T08:45:42+00:00,9998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
7454028,2021-10-28T08:42:54+00:00,9999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7438747,2021-10-27T07:03:42+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
7438600,2021-10-27T06:48:54+00:00,19998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
7438572,2021-10-27T06:46:06+00:00,19999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7416913,2021-10-25T18:27:42+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7416763,2021-10-25T18:12:42+00:00,20933.83114968,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
7416742,2021-10-25T18:10:36+00:00,20934.87114968,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7410419,2021-10-25T07:34:42+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
7410272,2021-10-25T07:19:54+00:00,19998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
7410245,2021-10-25T07:17:12+00:00,19999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7397284,2021-10-24T09:33:36+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
7397137,2021-10-24T09:18:54+00:00,29367.42153548,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
7397113,2021-10-24T09:16:30+00:00,29368.46153548,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7370120,2021-10-22T11:59:42+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
7369970,2021-10-22T11:44:42+00:00,39822.79185198,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
7369941,2021-10-22T11:41:48+00:00,39823.83185198,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7352926,2021-10-21T07:14:42+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7352776,2021-10-21T06:59:36+00:00,79998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
7352749,2021-10-21T06:56:54+00:00,79999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7345558,2021-10-20T18:54:48+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
7345408,2021-10-20T18:39:42+00:00,14998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
7345385,2021-10-20T18:37:24+00:00,14999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7344980,2021-10-20T17:56:48+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
7344831,2021-10-20T17:41:42+00:00,37998.96,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
7344808,2021-10-20T17:39:24+00:00,38000.0,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7343911,2021-10-20T16:09:42+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
7343761,2021-10-20T15:54:42+00:00,29998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
7343734,2021-10-20T15:52:00+00:00,29999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7327114,2021-10-19T12:05:42+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7326974,2021-10-19T11:51:42+00:00,69998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
7326944,2021-10-19T11:48:36+00:00,69999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7318147,2021-10-18T21:08:42+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
7317997,2021-10-18T20:53:42+00:00,21998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7317976,2021-10-18T20:51:36+00:00,21999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7316599,2021-10-18T18:33:42+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
7316449,2021-10-18T18:18:42+00:00,14998.96,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
7316424,2021-10-18T18:16:12+00:00,15000.0,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7285059,2021-10-16T13:57:48+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
7284917,2021-10-16T13:43:36+00:00,44998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
7284894,2021-10-16T13:41:18+00:00,44999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7261274,2021-10-14T22:18:12+00:00,100000.9541999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7261113,2021-10-14T22:02:06+00:00,59998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7259690,2021-10-14T19:39:42+00:00,99999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7257854,2021-10-14T16:36:06+00:00,59999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7223082,2021-10-12T06:35:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
7222934,2021-10-12T06:20:42+00:00,29998.96,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
7222910,2021-10-12T06:18:18+00:00,30000.0,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7215736,2021-10-11T18:18:36+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7215595,2021-10-11T18:04:30+00:00,18733.43929791,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7215573,2021-10-11T18:02:18+00:00,18734.47929791,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7196962,2021-10-10T10:33:36+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7196817,2021-10-10T10:18:36+00:00,29998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
7196792,2021-10-10T10:15:54+00:00,29999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
