Block,Timestamp,Amount,From,To
7181902,2021-10-09T08:09:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
7181752,2021-10-09T07:54:30+00:00,31191.41880549,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
7181724,2021-10-09T07:51:42+00:00,31192.45880549,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7096231,2021-10-03T09:13:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
7096081,2021-10-03T08:58:30+00:00,61097.12220196,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
7096057,2021-10-03T08:56:06+00:00,61098.16220196,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7066390,2021-10-01T07:28:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
7066250,2021-10-01T07:14:30+00:00,49998.96,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
7066231,2021-10-01T07:12:36+00:00,50000.0,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7041275,2021-09-29T13:35:36+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
7041126,2021-09-29T13:20:36+00:00,49998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
7041106,2021-09-29T13:18:36+00:00,49999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7009165,2021-09-27T08:00:30+00:00,55000.9544999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
7009072,2021-09-27T07:51:12+00:00,54999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
7009025,2021-09-27T07:46:30+00:00,0.41,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
7009005,2021-09-27T07:44:30+00:00,1.45,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6915954,2021-09-20T20:37:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
6915804,2021-09-20T20:22:30+00:00,149998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
6915777,2021-09-20T20:19:48+00:00,149999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6915515,2021-09-20T19:53:36+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
6915364,2021-09-20T19:38:30+00:00,79998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
6915343,2021-09-20T19:36:24+00:00,79999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6883727,2021-09-18T14:54:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
6883588,2021-09-18T14:40:36+00:00,39998.96,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
6883567,2021-09-18T14:38:30+00:00,40000.0,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6853386,2021-09-16T12:19:30+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
6853237,2021-09-16T12:04:36+00:00,9998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
6853216,2021-09-16T12:02:30+00:00,9999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6836867,2021-09-15T08:45:42+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
6836725,2021-09-15T08:31:30+00:00,19998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
6836704,2021-09-15T08:29:24+00:00,19999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6826878,2021-09-14T16:03:30+00:00,32200.9541999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
6826815,2021-09-14T15:57:12+00:00,32199.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6826728,2021-09-14T15:48:30+00:00,119998.96,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
6826706,2021-09-14T15:46:18+00:00,120000.0,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6824578,2021-09-14T12:13:30+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
6824438,2021-09-14T11:59:30+00:00,19998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
6824419,2021-09-14T11:57:36+00:00,19999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6812974,2021-09-13T16:52:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
6812824,2021-09-13T16:37:30+00:00,35385.7311522,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
6812801,2021-09-13T16:35:12+00:00,35386.7711522,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6806497,2021-09-13T06:04:30+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
6806358,2021-09-13T05:50:36+00:00,27024.77200556,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
6806338,2021-09-13T05:48:36+00:00,27025.81200556,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6723967,2021-09-07T12:23:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
6723818,2021-09-07T12:08:30+00:00,41949.03331245,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
6723796,2021-09-07T12:06:18+00:00,41950.07331245,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6707042,2021-09-06T08:06:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
6706902,2021-09-06T07:52:30+00:00,79998.96,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
6706882,2021-09-06T07:50:30+00:00,80000.0,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6685345,2021-09-04T19:56:30+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
6685205,2021-09-04T19:42:30+00:00,24998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
6685184,2021-09-04T19:40:24+00:00,24999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6670641,2021-09-03T19:25:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
6670501,2021-09-03T19:11:30+00:00,49998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
6670482,2021-09-03T19:09:36+00:00,49999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6668342,2021-09-03T15:35:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
6668202,2021-09-03T15:21:30+00:00,29998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
6668175,2021-09-03T15:18:48+00:00,29999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6650215,2021-09-02T09:22:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
6650075,2021-09-02T09:08:30+00:00,64998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
6650050,2021-09-02T09:06:00+00:00,64999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6639865,2021-09-01T16:07:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
6639717,2021-09-01T15:52:30+00:00,49998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
6639694,2021-09-01T15:50:12+00:00,49999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6627752,2021-08-31T19:55:30+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
6627603,2021-08-31T19:40:30+00:00,14998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
6627576,2021-08-31T19:37:48+00:00,14999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6626133,2021-08-31T17:13:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
6625993,2021-08-31T16:59:30+00:00,119998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
6625971,2021-08-31T16:57:18+00:00,119999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6624346,2021-08-31T14:14:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
6624206,2021-08-31T14:00:30+00:00,42998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
6624180,2021-08-31T13:57:54+00:00,42999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6623766,2021-08-31T13:16:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
6623626,2021-08-31T13:02:30+00:00,99998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
6623604,2021-08-31T13:00:18+00:00,99999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6549393,2021-08-26T09:17:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
6549253,2021-08-26T09:03:30+00:00,89998.96,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
6549226,2021-08-26T09:00:48+00:00,90000.0,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6527496,2021-08-24T20:47:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
6527346,2021-08-24T20:32:30+00:00,199998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,157PD8GV7pJNMwN2zCEuchRyPCMeRoVtwzNdry4XjedkB2KR
6527324,2021-08-24T20:30:18+00:00,199999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6512102,2021-08-23T19:06:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
6511962,2021-08-23T18:52:30+00:00,69998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
6511936,2021-08-23T18:49:54+00:00,69999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6491858,2021-08-22T09:21:24+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
6491718,2021-08-22T09:07:24+00:00,51998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
6491693,2021-08-22T09:04:54+00:00,51999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6434021,2021-08-18T08:54:24+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
6433882,2021-08-18T08:40:30+00:00,29373.3338234,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12P4Y3hV6r2D7A7saeC9JVfjVpxA757AeDJrGT7u9T6t6KwR
6433862,2021-08-18T08:38:30+00:00,29374.3738234,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6409195,2021-08-16T15:31:24+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,16HNPJqej7ECnB4xQWEk1jAgjpsC65pRjAEXoznmQFxxL8cj
6409057,2021-08-16T15:17:30+00:00,35998.96,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
6409035,2021-08-16T15:15:18+00:00,36000.0,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6391774,2021-08-15T10:26:30+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
6391624,2021-08-15T10:11:24+00:00,29998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
6391604,2021-08-15T10:09:24+00:00,29999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6350365,2021-08-12T13:04:24+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,148fP7zCq1JErXCy92PkNam4KZNcroG9zbbiPwMB1qehgeT4
6350218,2021-08-12T12:49:24+00:00,19998.96,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
6350193,2021-08-12T12:46:54+00:00,20000.0,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
6333294,2021-08-11T08:05:24+00:00,1.0041999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
6333152,2021-08-11T07:50:24+00:00,33905.96694261,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr
6333132,2021-08-11T07:48:24+00:00,33907.00694261,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
5975607,2021-07-17T10:55:24+00:00,1.0042999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,129fZmvLJcVXJa36p9jmvJWgEFpfvgJXNVDB91fB6FcbTEwb
5975467,2021-07-17T10:41:24+00:00,4998.91,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,144HGaYrSdK3543bi26vT6Rd8Bg7pLPMipJNr2WLc3NuHgD2
5975443,2021-07-17T10:39:00+00:00,4999.95,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
5531913,2021-06-16T12:34:06+00:00,1.0043999986,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
5531864,2021-06-16T12:29:12+00:00,3.96,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7,1BAitQj5xequxDyKaB1tqQ3D1k3vdSUM3geGfbSDnv87pX1
5531840,2021-06-16T12:26:48+00:00,5.0,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16R29N4UR8UZbiaNTHiwrUYwEb3RGmo9XCgVk7nzu8LEJ3D7
